Local Time,UTC Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
2024-12-30 00:00:00,2024-12-29T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,188,290.0,16.0,69.7,84.3,83.67,96.7,25,0.0,1019,91,15.8,0.0,1.33
2024-12-30 01:00:00,2024-12-29T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,277.8,15.0,66.0,86.0,85.0,89.0,25,0.0,1018,94,15.5,0.0,1.0
2024-12-30 02:00:00,2024-12-29T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,191,269.6,14.3,65.0,87.3,86.33,84.7,50,0.0,1018,94,15.4,0.0,0.66
2024-12-30 03:00:00,2024-12-29T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,193,261.5,13.7,64.0,88.7,87.67,80.3,75,0.0,1018,95,15.4,0.0,0.33
2024-12-30 04:00:00,2024-12-29T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,195,253.3,13.0,63.0,90.0,89.0,76.0,100,0.0,1017,95,15.3,0.0,1.6
2024-12-30 05:00:00,2024-12-29T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,197,261.1,14.3,59.0,91.7,91.0,76.7,87,0.0,1018,91,15.5,0.0,1.2
2024-12-30 06:00:00,2024-12-29T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,200,268.8,15.7,55.0,93.3,93.0,77.3,75,0.0,1019,88,15.8,0.0,1.2
2024-12-30 07:00:00,2024-12-30T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,203,276.6,17.0,51.0,95.0,95.0,78.0,62,0.0,1020,85,16.0,0.6,1.6
2024-12-30 08:00:00,2024-12-30T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,190,249.4,16.0,68.7,86.0,85.67,87.0,75,0.0,1020,83,16.4,0.7,1.2
2024-12-30 09:00:00,2024-12-30T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,178,222.2,15.0,86.3,77.0,76.33,96.0,87,0.0,1021,81,16.8,1.0,1.2
2024-12-30 10:00:00,2024-12-30T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,194.9,14.0,104.0,68.0,67.0,105.0,100,0.0,1022,79,17.2,1.5,1.2
2024-12-30 11:00:00,2024-12-30T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,160,185.0,14.0,104.7,64.3,63.0,97.0,100,0.0,1021,73,18.1,1.8,0.66
2024-12-30 12:00:00,2024-12-30T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,175.1,14.0,105.3,60.7,59.0,89.0,100,0.0,1020,67,18.9,2.1,1.33
2024-12-30 13:00:00,2024-12-30T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,165.2,14.0,106.0,57.0,55.0,81.0,100,0.0,1019,62,19.8,1.8,2.0
2024-12-30 14:00:00,2024-12-30T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,180,412.4,14.3,77.5,88.0,77.67,62.7,95,0.0,1019,63,19.9,1.4,1.33
2024-12-30 15:00:00,2024-12-30T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,248,806.0,8.0,18.4,158.0,129.0,26.0,91,0.0,1018,63,20.0,1.0,0.66
2024-12-30 16:00:00,2024-12-30T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,240,907.0,15.0,20.5,150.0,123.0,26.0,87,0.0,1018,63,20.1,0.8,2.0
2024-12-30 17:00:00,2024-12-30T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,237,1109.0,8.0,11.9,142.0,121.0,32.0,91,0.0,1018,66,19.8,0.7,0.66
2024-12-30 18:00:00,2024-12-30T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,236,1243.0,15.0,10.5,142.0,120.33,30.0,95,0.0,1019,69,19.5,0.0,1.33
2024-12-30 19:00:00,2024-12-30T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,235,1411.0,15.0,5.4,138.0,119.0,32.0,100,0.0,1020,73,19.2,0.0,2.0
2024-12-30 20:00:00,2024-12-30T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,235,1310.0,15.0,5.4,140.0,119.0,32.0,100,0.0,1020,75,19.1,0.0,1.33
2024-12-30 21:00:00,2024-12-30T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,1008.0,8.0,5.4,180.0,151.0,32.0,100,0.0,1021,76,18.9,0.0,0.66
2024-12-30 22:00:00,2024-12-30T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,164,806.0,15.0,7.6,200.0,164.0,32.0,100,0.0,1021,78,18.8,0.0,0.8
2024-12-30 23:00:00,2024-12-30T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,166,806.0,15.0,3.2,204.0,166.0,32.0,100,0.0,1021,80,18.6,0.0,1.0
2024-12-31 00:00:00,2024-12-30T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,806.0,15.0,4.7,202.7,165.33,32.0,100,0.0,1020,81,18.4,0.0,2.0
2024-12-31 01:00:00,2024-12-30T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,166,806.0,15.0,3.2,204.0,166.0,32.0,100,0.0,1020,83,18.2,0.0,3.0
2024-12-31 02:00:00,2024-12-30T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,166,806.0,15.0,3.2,204.0,166.0,32.0,100,0.0,1020,83,18.2,0.0,2.33
2024-12-31 03:00:00,2024-12-30T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,198,407.6,11.0,47.7,104.0,91.33,90.0,100,0.0,1020,83,18.1,0.0,1.66
2024-12-31 04:00:00,2024-12-30T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,150,208.3,9.0,70.0,54.0,54.0,119.0,100,0.0,1020,83,18.1,0.0,1.0
2024-12-31 05:00:00,2024-12-30T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,215.9,9.0,70.0,56.3,56.33,121.0,100,0.0,1020,78,18.1,0.0,1.33
2024-12-31 06:00:00,2024-12-30T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,154,223.5,9.0,70.0,58.7,58.67,123.0,100,0.0,1021,74,18.2,0.0,1.66
2024-12-31 07:00:00,2024-12-31T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,157,231.1,9.0,70.0,61.0,61.0,125.0,100,0.0,1021,69,18.2,0.6,2.0
2024-12-31 08:00:00,2024-12-31T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,203,806.0,15.0,8.6,126.0,95.0,32.0,100,0.0,1022,67,18.3,0.8,2.0
2024-12-31 09:00:00,2024-12-31T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,184,706.0,15.0,11.9,116.0,81.0,32.0,100,0.0,1022,66,18.5,1.0,2.0
2024-12-31 10:00:00,2024-12-31T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,161,221.2,7.0,91.0,64.0,64.0,135.0,100,0.0,1023,64,18.6,1.4,2.0
2024-12-31 11:00:00,2024-12-31T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,161,209.9,6.3,106.0,64.3,64.0,129.7,100,0.0,1022,60,19.1,1.9,2.0
2024-12-31 12:00:00,2024-12-31T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,161,198.6,5.7,121.0,64.7,64.0,124.3,100,0.0,1021,57,19.5,2.0,2.0
2024-12-31 13:00:00,2024-12-31T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,161,187.3,5.0,136.0,65.0,64.0,119.0,100,0.0,1020,53,20.0,2.6,2.0
2024-12-31 14:00:00,2024-12-31T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,181,605.0,15.0,24.9,104.0,79.0,26.0,100,0.0,1019,57,20.1,3.5,2.0
2024-12-31 15:00:00,2024-12-31T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,605.0,15.0,27.0,100.0,73.0,26.0,100,0.0,1018,61,20.1,3.0,2.0
2024-12-31 16:00:00,2024-12-31T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,806.0,8.0,15.1,94.0,67.0,26.0,100,0.0,1018,64,20.2,2.3,2.0
2024-12-31 17:00:00,2024-12-31T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,183,1310.0,10.3,10.8,108.0,80.33,28.0,79,0.0,1018,70,19.1,2.0,1.33
2024-12-31 18:00:00,2024-12-31T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,168,1109.0,15.0,10.8,96.0,69.0,32.0,58,0.0,1018,76,17.9,0.0,0.66
2024-12-31 19:00:00,2024-12-31T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,219,2318.0,15.0,2.2,136.0,107.0,32.0,37,0.0,1018,82,16.8,0.0,2.0
2024-12-31 20:00:00,2024-12-31T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,1613.0,8.0,2.2,174.0,155.0,32.0,37,0.0,1018,86,16.0,0.0,2.0
2024-12-31 21:00:00,2024-12-31T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,1613.0,8.0,2.2,174.0,155.0,32.0,37,0.0,1018,90,15.2,0.0,2.0
2024-12-31 22:00:00,2024-12-31T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,1613.0,8.0,2.2,174.0,155.0,32.0,37,0.0,1019,94,14.4,0.0,1.6
2024-12-31 23:00:00,2024-12-31T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,264,1214.0,17.7,8.1,153.7,141.0,56.7,37,0.0,1018,94,14.0,0.0,2.0
2025-01-01 00:00:00,2024-12-31T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,1613.0,8.0,2.2,174.0,155.0,32.0,37,0.0,1018,95,13.6,0.0,1.6
2025-01-01 01:00:00,2024-12-31T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,227,416.1,37.0,20.0,113.0,113.0,106.0,37,0.0,1018,96,13.2,0.0,1.6
2025-01-01 02:00:00,2024-12-31T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,227,418.6,36.3,16.0,114.0,113.67,93.7,0,0.0,1017,96,13.1,0.0,2.0
2025-01-01 03:00:00,2024-12-31T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,228,421.2,35.7,12.0,115.0,114.33,81.3,0,0.0,1017,96,12.9,0.0,2.0
2025-01-01 04:00:00,2024-12-31T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,229,423.7,35.0,8.0,116.0,115.0,69.0,0,0.0,1017,97,12.8,0.0,1.6
2025-01-01 05:00:00,2024-12-31T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,246,447.0,37.7,7.7,128.3,127.67,69.7,0,0.0,1016,93,12.0,0.0,1.0
2025-01-01 06:00:00,2024-12-31T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,263,470.4,40.3,7.3,140.7,140.33,70.3,0,0.0,1016,93,13.0,0.0,1.0
2025-01-01 07:00:00,2025-01-01T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,493.7,43.0,7.0,153.0,153.0,71.0,0,0.0,1018,97,13.2,0.6,0.8
2025-01-01 08:00:00,2025-01-01T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,190,1310.0,15.0,2.2,216.0,190.0,32.0,0,0.0,1018,89,15.1,2.2,0.8
2025-01-01 09:00:00,2025-01-01T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,187,1310.0,15.0,3.2,216.0,187.0,32.0,0,0.0,1018,81,16.9,3.3,1.2
2025-01-01 10:00:00,2025-01-01T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,183,1310.0,15.0,10.8,216.0,183.0,32.0,0,0.0,1019,75,18.8,4.6,1.2
2025-01-01 11:00:00,2025-01-01T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,174,1175.7,15.0,15.5,210.7,174.0,32.0,0,0.0,1017,61,20.5,5.8,0.8
2025-01-01 12:00:00,2025-01-01T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,169,806.0,15.0,27.0,210.0,169.0,32.0,0,0.0,1016,51,22.1,6.3,0.4
2025-01-01 13:00:00,2025-01-01T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,156,907.0,15.0,24.9,200.0,156.0,32.0,0,0.0,1015,42,23.8,5.8,0.0
2025-01-01 14:00:00,2025-01-01T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,256,605.0,8.0,34.6,174.0,135.0,32.0,0,0.0,1014,44,23.9,4.7,0.66
2025-01-01 15:00:00,2025-01-01T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,256,806.0,8.0,34.6,142.0,135.0,26.0,0,0.0,1013,45,24.0,3.3,1.33
2025-01-01 16:00:00,2025-01-01T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,179,222.4,14.0,174.0,77.0,77.0,193.0,0,0.0,1013,47,24.1,2.3,2.0
2025-01-01 17:00:00,2025-01-01T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,200,907.0,15.0,27.0,124.0,93.0,26.0,0,0.0,1013,53,22.3,2.0,1.33
2025-01-01 18:00:00,2025-01-01T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,255,331.3,31.3,116.7,134.3,134.33,177.7,0,0.0,1013,60,20.6,0.0,0.66
2025-01-01 19:00:00,2025-01-01T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,385.8,40.0,88.0,163.0,163.0,170.0,0,0.0,1014,67,18.8,0.0,2.0
2025-01-01 20:00:00,2025-01-01T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,272,364.2,34.0,87.0,147.0,147.0,146.3,0,0.0,1015,71,18.6,0.0,1.0
2025-01-01 21:00:00,2025-01-01T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,250,342.6,28.0,86.0,131.0,131.0,122.7,0,0.0,1015,75,18.4,0.0,2.0
2025-01-01 22:00:00,2025-01-01T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,229,321.0,22.0,85.0,115.0,115.0,99.0,0,0.0,1016,80,18.2,0.0,3.0
2025-01-01 23:00:00,2025-01-01T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,222,323.5,20.7,83.0,109.7,109.67,92.7,0,0.0,1016,83,17.8,0.0,2.0
2025-01-02 00:00:00,2025-01-01T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,215,326.0,19.3,81.0,104.3,104.33,86.3,0,0.0,1016,86,17.3,0.0,1.0
2025-01-02 01:00:00,2025-01-01T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,208,328.6,18.0,79.0,99.0,99.0,80.0,0,0.0,1016,90,16.9,0.0,1.6
2025-01-02 02:00:00,2025-01-01T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,223,352.7,19.7,66.7,110.3,110.0,79.0,0,0.0,1016,92,16.3,0.0,1.2
2025-01-02 03:00:00,2025-01-01T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,237,376.8,21.3,54.3,121.7,121.0,78.0,0,0.0,1016,93,15.8,0.0,1.6
2025-01-02 04:00:00,2025-01-01T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,252,400.9,23.0,42.0,133.0,132.0,77.0,0,0.0,1016,95,15.2,0.0,1.6
2025-01-02 05:00:00,2025-01-01T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,158,536.0,20.3,28.7,174.0,158.0,62.0,0,0.0,1017,95,15.1,0.0,1.2
2025-01-02 06:00:00,2025-01-01T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,184,671.0,17.7,15.4,215.0,184.0,47.0,0,0.0,1017,95,14.9,0.0,1.2
2025-01-02 07:00:00,2025-01-02T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,210,806.0,15.0,2.2,256.0,210.0,32.0,87,0.0,1018,95,14.8,0.9,0.8
2025-01-02 08:00:00,2025-01-02T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,212,1109.0,15.0,2.2,258.0,212.0,32.0,87,0.0,1018,85,16.9,1.3,0.4
2025-01-02 09:00:00,2025-01-02T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,216,1411.0,15.0,7.6,262.0,216.0,32.0,87,0.0,1019,76,19.1,3.1,0.8
2025-01-02 10:00:00,2025-01-02T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,197,249.2,12.0,151.0,91.0,91.0,184.0,87,0.0,1019,68,21.2,4.3,0.8
2025-01-02 11:00:00,2025-01-02T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,206,907.0,8.0,25.9,248.0,206.0,32.0,87,0.0,1018,60,22.3,5.4,0.8
2025-01-02 12:00:00,2025-01-02T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,181,907.0,15.0,33.5,216.0,181.0,32.0,87,0.0,1017,52,23.5,6.0,0.4
2025-01-02 13:00:00,2025-01-02T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,200.8,7.0,203.0,68.0,67.0,167.0,87,0.0,1016,45,24.6,5.7,0.4
2025-01-02 14:00:00,2025-01-02T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,166,199.6,8.3,195.7,68.7,67.67,153.3,83,0.0,1016,45,24.6,4.5,0.33
2025-01-02 15:00:00,2025-01-02T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,167,198.4,9.7,188.3,69.3,68.33,139.7,79,0.0,1015,45,24.5,3.2,0.66
2025-01-02 16:00:00,2025-01-02T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,168,197.3,11.0,181.0,70.0,69.0,126.0,75,0.0,1015,45,24.5,2.3,1.0
2025-01-02 17:00:00,2025-01-02T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,202,702.8,12.3,122.5,100.7,94.67,94.7,79,0.0,1016,51,22.9,1.9,0.66
2025-01-02 18:00:00,2025-01-02T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,211,1411.0,15.0,15.1,124.0,101.0,32.0,83,0.0,1016,58,21.3,0.0,0.33
2025-01-02 19:00:00,2025-01-02T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,270,1714.0,15.0,5.4,162.0,146.0,32.0,87,0.0,1017,66,19.7,0.0,2.4
2025-01-02 20:00:00,2025-01-02T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,186,2218.0,8.0,1.1,212.0,186.0,32.0,87,0.0,1017,68,19.6,0.0,1.2
2025-01-02 21:00:00,2025-01-02T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,190,1982.7,15.0,2.5,215.3,190.0,32.0,87,0.0,1018,69,19.5,0.0,0.4
2025-01-02 22:00:00,2025-01-02T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,212,2117.0,15.0,1.1,242.0,212.0,32.0,87,0.0,1019,71,19.4,0.0,1.2
2025-01-02 23:00:00,2025-01-02T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,221,1210.0,15.0,2.2,246.0,221.0,32.0,91,0.0,1019,74,18.9,0.0,1.6
2025-01-03 00:00:00,2025-01-02T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,184,1210.0,8.0,3.2,216.0,184.0,32.0,95,0.0,1019,77,18.5,0.0,1.2
2025-01-03 01:00:00,2025-01-02T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,158,1210.0,15.0,5.4,192.0,158.0,32.0,100,0.0,1019,80,18.0,0.0,1.2
2025-01-03 02:00:00,2025-01-02T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,261,1210.0,15.0,3.2,174.0,139.0,32.0,79,0.0,1019,82,17.3,0.0,1.6
2025-01-03 03:00:00,2025-01-02T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,261,1142.7,15.0,3.2,174.7,138.67,32.0,58,0.0,1019,85,16.5,0.0,1.6
2025-01-03 04:00:00,2025-01-02T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,248,1109.0,15.0,2.2,166.0,129.0,32.0,37,0.0,1019,89,15.8,0.0,2.0
2025-01-03 05:00:00,2025-01-02T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,255,1142.7,15.0,2.2,169.3,134.67,32.0,33,0.0,1019,90,15.6,0.0,1.6
2025-01-03 06:00:00,2025-01-02T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,263,1176.3,15.0,2.2,172.7,140.33,32.0,29,0.0,1020,92,15.4,0.0,2.0
2025-01-03 07:00:00,2025-01-03T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,270,1210.0,15.0,2.2,176.0,146.0,32.0,25,0.0,1021,94,15.2,1.8,2.4
2025-01-03 08:00:00,2025-01-03T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,1411.0,8.0,2.2,196.0,163.0,32.0,26,0.0,1021,82,17.4,2.3,0.66
2025-01-03 09:00:00,2025-01-03T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,1008.0,15.0,6.5,194.7,165.33,32.0,28,0.0,1021,72,19.6,3.3,1.33
2025-01-03 10:00:00,2025-01-03T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,175,907.0,15.0,8.6,204.0,175.0,32.0,29,0.0,1022,63,21.8,4.7,2.0
2025-01-03 11:00:00,2025-01-03T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,168,806.0,15.0,25.9,194.0,168.0,32.0,31,0.0,1020,54,22.9,5.9,1.66
2025-01-03 12:00:00,2025-01-03T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,156,605.0,8.0,37.8,176.0,156.0,32.0,33,0.0,1019,47,24.1,6.4,1.33
2025-01-03 13:00:00,2025-01-03T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,250,605.0,15.0,44.3,140.0,131.0,32.0,34,0.0,1018,40,25.2,5.9,1.0
2025-01-03 14:00:00,2025-01-03T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,215,458.6,12.3,81.9,110.7,104.33,57.7,0,0.0,1017,39,25.4,4.7,0.66
2025-01-03 15:00:00,2025-01-03T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,203,706.0,8.0,24.9,114.0,95.0,32.0,0,0.0,1017,38,25.5,3.2,0.33
2025-01-03 16:00:00,2025-01-03T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,142,165.7,7.0,157.0,52.0,51.0,109.0,0,0.0,1016,37,25.7,2.2,0.8
2025-01-03 17:00:00,2025-01-03T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,806.0,15.0,19.5,62.0,49.0,32.0,0,0.0,1016,44,23.6,1.7,1.2
2025-01-03 18:00:00,2025-01-03T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,20.0,8.0,4.4,91.3,73.0,16.0,0,0.0,1016,52,21.6,0.0,2.0
2025-01-03 19:00:00,2025-01-03T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,187,40.0,4.0,0.5,103.8,83.0,16.0,0,0.0,1016,63,19.5,0.0,1.6
2025-01-03 20:00:00,2025-01-03T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,219,30.0,4.0,0.8,134.6,107.67,16.0,0,0.0,1017,64,19.2,0.0,0.66
2025-01-03 21:00:00,2025-01-03T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,242,40.0,8.0,1.0,156.3,125.0,19.0,0,0.0,1018,65,18.8,0.0,1.33
2025-01-03 22:00:00,2025-01-03T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,157,10.0,4.0,1.4,196.3,157.0,16.0,0,0.0,1018,66,18.5,0.0,2.0
2025-01-03 23:00:00,2025-01-03T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,267,113.3,10.7,11.9,169.8,143.67,33.0,0,0.0,1018,69,18.2,0.0,1.66
2025-01-04 00:00:00,2025-01-03T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,250,216.5,17.3,22.5,143.4,130.33,50.0,0,0.0,1018,71,17.8,0.0,1.33
2025-01-04 01:00:00,2025-01-03T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,232,319.8,24.0,33.0,117.0,117.0,67.0,0,0.0,1018,73,17.5,0.0,1.0
2025-01-04 02:00:00,2025-01-03T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,238,327.8,25.7,27.7,121.3,121.33,68.0,0,0.0,1017,77,16.6,0.0,0.66
2025-01-04 03:00:00,2025-01-03T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,243,335.8,27.3,22.3,125.7,125.67,69.0,0,0.0,1017,82,15.7,0.0,0.33
2025-01-04 04:00:00,2025-01-03T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,249,343.7,29.0,17.0,130.0,130.0,70.0,0,0.0,1017,86,14.8,0.0,0.8
2025-01-04 05:00:00,2025-01-03T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,261,341.0,28.0,17.7,139.0,138.67,65.7,0,0.0,1017,89,14.2,0.0,0.8
2025-01-04 06:00:00,2025-01-03T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,272,338.3,27.0,18.3,148.0,147.33,61.3,0,0.0,1018,92,13.6,0.0,0.8
2025-01-04 07:00:00,2025-01-04T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,156,335.6,26.0,19.0,157.0,156.0,57.0,0,0.0,1019,94,13.0,1.9,1.6
2025-01-04 08:00:00,2025-01-04T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,164,227.0,20.0,14.3,179.3,163.67,43.3,0,0.0,1019,78,15.7,2.2,1.2
2025-01-04 09:00:00,2025-01-04T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,10.0,8.0,1.0,191.3,153.0,16.0,0,0.0,1020,66,18.5,3.1,1.6
2025-01-04 10:00:00,2025-01-04T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,179,10.0,8.0,4.9,223.8,179.0,16.0,0,0.0,1020,55,21.2,4.4,2.4
2025-01-04 11:00:00,2025-01-04T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,172,1210.0,8.0,9.7,188.0,172.0,32.0,0,0.0,1019,54,21.9,5.6,0.66
2025-01-04 12:00:00,2025-01-04T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,1210.0,15.0,18.4,182.0,165.0,32.0,0,0.0,1018,52,22.5,5.1,1.33
2025-01-04 13:00:00,2025-01-04T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,1210.0,8.0,16.2,166.0,151.0,32.0,0,0.0,1017,51,23.2,2.7,2.0
2025-01-04 14:00:00,2025-01-04T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,234,861.5,8.7,62.5,128.7,118.33,50.0,0,0.0,1016,50,23.4,1.6,1.33
2025-01-04 15:00:00,2025-01-04T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,240,907.0,8.0,22.7,138.0,123.0,32.0,0,0.0,1015,49,23.6,1.0,0.66
2025-01-04 16:00:00,2025-01-04T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,148,164.6,10.0,155.0,54.0,53.0,86.0,77,0.0,1014,48,23.8,0.8,2.8
2025-01-04 17:00:00,2025-01-04T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,157,183.8,14.0,136.0,61.7,60.67,90.7,79,0.0,1015,52,22.5,0.8,2.4
